objectid,filename,parentid,display_template,display_order,title,creator,date,description,language,format,type,subtype,subject,historical_context,reception_form,depicted,source,identifier,rights,rightstatement,location,city,country,latitude,longitude,object_location,image_small,image_thumb,image_alt_text,relation,database_record,url,iiif
europeana_00112,,,image,,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",autor neznámý,,"Subject event Performance: Fuente Ovejuna (25602), AMU DISK - operní studio HAMU do 95, Švandová, Inge, 8. 6.1959, AMU DISK - operní studio HAMU do 95",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,172900 | urn 172900 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202066,,Czech Republic,,,https://www.europeana.eu/item/2023817/172900?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/25602/25602_002.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F25602%2F25602_002.jpg&type=IMAGE,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",,,https://www.europeana.eu/item/2023817/172900?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/172900/manifest.json
europeana_00113,,,image,,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",autor neznámý,,"Subject event Performance: Fuente Ovejuna (25602), AMU DISK - operní studio HAMU do 95, Švandová, Inge, 8. 6.1959, AMU DISK - operní studio HAMU do 95",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,172901 | urn 172901 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202066,,Czech Republic,,,https://www.europeana.eu/item/2023817/172901?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/25602/25602_003.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F25602%2F25602_003.jpg&type=IMAGE,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",,,https://www.europeana.eu/item/2023817/172901?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/172901/manifest.json
europeana_00114,,,image,,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",autor neznámý,,"Subject event Performance: Fuente Ovejuna (25602), AMU DISK - operní studio HAMU do 95, Švandová, Inge, 8. 6.1959, AMU DISK - operní studio HAMU do 95",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,172902 | urn 172902 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202066,,Czech Republic,,,https://www.europeana.eu/item/2023817/172902?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/25602/25602_004.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F25602%2F25602_004.jpg&type=IMAGE,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",,,https://www.europeana.eu/item/2023817/172902?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/172902/manifest.json
europeana_00115,,,image,,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",autor neznámý,,"Subject event Performance: Fuente Ovejuna (25602), AMU DISK - operní studio HAMU do 95, Švandová, Inge, 8. 6.1959, AMU DISK - operní studio HAMU do 95",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,172899 | urn 172899 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202066,,Czech Republic,,,https://www.europeana.eu/item/2023817/172899?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/25602/25602_001.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F25602%2F25602_001.jpg&type=IMAGE,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",,,https://www.europeana.eu/item/2023817/172899?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/172899/manifest.json
europeana_00116,,,image,,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",autor neznámý,,"Subject event Performance: Fuente Ovejuna (25602), AMU DISK - operní studio HAMU do 95, Švandová, Inge, 8. 6.1959, AMU DISK - operní studio HAMU do 95",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,172903 | urn 172903 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202066,,Czech Republic,,,https://www.europeana.eu/item/2023817/172903?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/25602/25602_005.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F25602%2F25602_005.jpg&type=IMAGE,"Fuente Ovejuna, 1959, AMU DISK - operní studio HAMU do 95",,,https://www.europeana.eu/item/2023817/172903?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/172903/manifest.json
europeana_00117,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417187 (Dokumentnummer) | df_pk_0004481_2_034 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417187,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_2_034.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_2_034.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417187,https://iiif.europeana.eu/presentation/440/item_MQFOMS43HJ3P6OBJERXVJ2XTAAVV3LTE/manifest.json
europeana_00118,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417185 (Dokumentnummer) | df_pk_0004481_003 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417185,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_003.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_003.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417185,https://iiif.europeana.eu/presentation/437/item_LFW7JMDBT6FCMIZN3L4ANH35Q5NCDDGV/manifest.json
europeana_00119,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417185 (Dokumentnummer) | df_pk_0004481_040 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417185,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_040.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_040.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417185,https://iiif.europeana.eu/presentation/188/item_43VRJBYTFYDNUM5HEHO3A3NBWI3UO42S/manifest.json
europeana_00120,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417185 (Dokumentnummer) | df_pk_0004481_004 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417185,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_004.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_004.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417185,https://iiif.europeana.eu/presentation/188/item_7PLRKBNIQTOHOFBVQHUIZQ32YVHFDPW7/manifest.json
europeana_00121,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417187 (Dokumentnummer) | df_pk_0004481_2_033 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417187,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_2_033.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_2_033.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417187,https://iiif.europeana.eu/presentation/188/item_7WSMS2ET3QW3ZYNEVPU3IBCVXMO7AUT7/manifest.json
europeana_00122,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_018 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_018.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_018.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/463/item_YKFU7GP7RKA7XHW263K5URTUC3FMKKR6/manifest.json
europeana_00123,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_030 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_030.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_030.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/463/item_YL463KC5QIWEZCY56QVX6HHAYF5INTUF/manifest.json
europeana_00124,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_014 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_014.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_014.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/440/item_HE4X63O457RCVC6ACWXPPAVTWF5XPDNZ/manifest.json
europeana_00125,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_011 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_011.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_011.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/440/item_QID3KFB5QM47UO76X7YFZGVZYJ2OY32I/manifest.json
europeana_00126,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_013 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_013.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_013.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/437/item_FOOBQNWRVHZ4Y3J3YWO6363DKO2NR2DD/manifest.json
